response_id,student_id,assessment_id,question_id,student_answer,is_correct,error_type,created_at
R000346,Student_018,ASM001,Q0154,varies,True,,2025-08-05T00:00:00
R000347,Student_018,ASM001,Q0036,varies,True,,2025-08-05T00:00:00
R000348,Student_018,ASM001,Q0103,varies,True,,2025-08-05T00:00:00
R000349,Student_018,ASM001,Q0100,incorrect_formula_selection,False,formula_selection,2025-08-05T00:00:00
R000350,Student_018,ASM001,Q0099,incorrect_formula_selection,False,formula_selection,2025-08-05T00:00:00
R000351,Student_018,ASM001,Q0125,varies,True,,2025-08-05T00:00:00
R000352,Student_018,ASM001,Q0017,varies,True,,2025-08-05T00:00:00
R000353,Student_018,ASM001,Q0074,varies,True,,2025-08-05T00:00:00
R000354,Student_018,ASM001,Q0160,varies,True,,2025-08-05T00:00:00
R000355,Student_018,ASM001,Q0133,varies,True,,2025-08-05T00:00:00
R000356,Student_018,ASM001,Q0068,varies,True,,2025-08-05T00:00:00
R000357,Student_018,ASM001,Q0120,varies,True,,2025-08-05T00:00:00
R000358,Student_018,ASM001,Q0041,incorrect_denominator_handling,False,denominator_handling,2025-08-05T00:00:00
R000359,Student_018,ASM001,Q0005,incorrect_denominator_handling,False,denominator_handling,2025-08-05T00:00:00
R000360,Student_018,ASM001,Q0048,varies,True,,2025-08-05T00:00:00
R000361,Student_019,ASM001,Q0032,incorrect_denominator_handling,False,denominator_handling,2025-08-05T00:00:00
R000362,Student_019,ASM001,Q0067,varies,True,,2025-08-05T00:00:00
R000363,Student_019,ASM001,Q0113,varies,True,,2025-08-05T00:00:00
R000364,Student_019,ASM001,Q0121,varies,True,,2025-08-05T00:00:00
R000365,Student_019,ASM001,Q0082,varies,True,,2025-08-05T00:00:00
R000366,Student_019,ASM001,Q0154,varies,True,,2025-08-05T00:00:00
R000367,Student_019,ASM001,Q0036,varies,True,,2025-08-05T00:00:00
R000368,Student_019,ASM001,Q0103,varies,True,,2025-08-05T00:00:00
R000369,Student_019,ASM001,Q0100,incorrect_sign_error,False,sign_error,2025-08-05T00:00:00
R000370,Student_019,ASM001,Q0099,incorrect_sign_error,False,sign_error,2025-08-05T00:00:00
R000371,Student_019,ASM001,Q0125,varies,True,,2025-08-05T00:00:00
R000372,Student_019,ASM001,Q0017,varies,True,,2025-08-05T00:00:00
R000373,Student_019,ASM001,Q0074,varies,True,,2025-08-05T00:00:00
R000374,Student_019,ASM001,Q0160,varies,True,,2025-08-05T00:00:00
R000375,Student_019,ASM001,Q0133,varies,True,,2025-08-05T00:00:00
R000376,Student_019,ASM001,Q0068,varies,True,,2025-08-05T00:00:00
R000377,Student_019,ASM001,Q0120,varies,True,,2025-08-05T00:00:00
R000378,Student_019,ASM001,Q0041,varies,True,,2025-08-05T00:00:00
R000379,Student_019,ASM001,Q0005,varies,True,,2025-08-05T00:00:00
R000380,Student_019,ASM001,Q0048,varies,True,,2025-08-05T00:00:00
R000381,Student_020,ASM001,Q0032,incorrect_arithmetic,False,arithmetic,2025-08-05T00:00:00
R000382,Student_020,ASM001,Q0067,varies,True,,2025-08-05T00:00:00
R000383,Student_020,ASM001,Q0113,incorrect_careless,False,careless,2025-08-05T00:00:00
R000384,Student_020,ASM001,Q0121,varies,True,,2025-08-05T00:00:00
R000385,Student_020,ASM001,Q0082,varies,True,,2025-08-05T00:00:00
R000386,Student_020,ASM001,Q0154,varies,True,,2025-08-05T00:00:00
R000387,Student_020,ASM001,Q0036,varies,True,,2025-08-05T00:00:00
R000388,Student_020,ASM001,Q0103,varies,True,,2025-08-05T00:00:00
R000389,Student_020,ASM001,Q0100,incorrect_arithmetic,False,arithmetic,2025-08-05T00:00:00
R000390,Student_020,ASM001,Q0099,varies,True,,2025-08-05T00:00:00
R000391,Student_020,ASM001,Q0125,varies,True,,2025-08-05T00:00:00
R000392,Student_020,ASM001,Q0017,varies,True,,2025-08-05T00:00:00
R000393,Student_020,ASM001,Q0074,incorrect_decimal_placement,False,decimal_placement,2025-08-05T00:00:00
R000394,Student_020,ASM001,Q0160,varies,True,,2025-08-05T00:00:00
R000395,Student_020,ASM001,Q0133,varies,True,,2025-08-05T00:00:00
R000396,Student_020,ASM001,Q0068,varies,True,,2025-08-05T00:00:00
R000397,Student_020,ASM001,Q0120,varies,True,,2025-08-05T00:00:00
R000398,Student_020,ASM001,Q0041,varies,True,,2025-08-05T00:00:00
R000399,Student_020,ASM001,Q0005,varies,True,,2025-08-05T00:00:00
R000400,Student_020,ASM001,Q0048,varies,True,,2025-08-05T00:00:00
R000401,Student_021,ASM001,Q0032,varies,True,,2025-08-05T00:00:00
R000402,Student_021,ASM001,Q0067,incorrect_decimal_placement,False,decimal_placement,2025-08-05T00:00:00
R000403,Student_021,ASM001,Q0113,incorrect_conceptual,False,conceptual,2025-08-05T00:00:00
R000404,Student_021,ASM001,Q0121,incorrect_careless,False,careless,2025-08-05T00:00:00
R000405,Student_021,ASM001,Q0082,incorrect_conceptual,False,conceptual,2025-08-05T00:00:00
R000406,Student_021,ASM001,Q0154,varies,True,,2025-08-05T00:00:00
R000407,Student_021,ASM001,Q0036,varies,True,,2025-08-05T00:00:00
R000408,Student_021,ASM001,Q0103,varies,True,,2025-08-05T00:00:00
R000409,Student_021,ASM001,Q0100,varies,True,,2025-08-05T00:00:00
R000410,Student_021,ASM001,Q0099,incorrect_sign_error,False,sign_error,2025-08-05T00:00:00
R000411,Student_021,ASM001,Q0125,varies,True,,2025-08-05T00:00:00
R000412,Student_021,ASM001,Q0017,varies,True,,2025-08-05T00:00:00
R000413,Student_021,ASM001,Q0074,incorrect_decimal_placement,False,decimal_placement,2025-08-05T00:00:00
R000414,Student_021,ASM001,Q0160,incorrect_careless,False,careless,2025-08-05T00:00:00
R000415,Student_021,ASM001,Q0133,varies,True,,2025-08-05T00:00:00
R000416,Student_021,ASM001,Q0068,varies,True,,2025-08-05T00:00:00
R000417,Student_021,ASM001,Q0120,varies,True,,2025-08-05T00:00:00
R000418,Student_021,ASM001,Q0041,incorrect_careless,False,careless,2025-08-05T00:00:00
R000419,Student_021,ASM001,Q0005,varies,True,,2025-08-05T00:00:00
R000420,Student_021,ASM001,Q0048,incorrect_conceptual,False,conceptual,2025-08-05T00:00:00
R000421,Student_022,ASM001,Q0032,varies,True,,2025-08-05T00:00:00
R000422,Student_022,ASM001,Q0067,varies,True,,2025-08-05T00:00:00
R000423,Student_022,ASM001,Q0113,varies,True,,2025-08-05T00:00:00
R000424,Student_022,ASM001,Q0121,varies,True,,2025-08-05T00:00:00
R000425,Student_022,ASM001,Q0082,varies,True,,2025-08-05T00:00:00
R000426,Student_022,ASM001,Q0154,varies,True,,2025-08-05T00:00:00
R000427,Student_022,ASM001,Q0036,varies,True,,2025-08-05T00:00:00
R000428,Student_022,ASM001,Q0103,varies,True,,2025-08-05T00:00:00
R000429,Student_022,ASM001,Q0100,incorrect_sign_error,False,sign_error,2025-08-05T00:00:00
R000430,Student_022,ASM001,Q0099,incorrect_sign_error,False,sign_error,2025-08-05T00:00:00
R000431,Student_022,ASM001,Q0125,incorrect_unit_conversion,False,unit_conversion,2025-08-05T00:00:00
R000432,Student_022,ASM001,Q0017,incorrect_denominator_handling,False,denominator_handling,2025-08-05T00:00:00
R000433,Student_022,ASM001,Q0074,varies,True,,2025-08-05T00:00:00
R000434,Student_022,ASM001,Q0160,varies,True,,2025-08-05T00:00:00
R000435,Student_022,ASM001,Q0133,varies,True,,2025-08-05T00:00:00
R000436,Student_022,ASM001,Q0068,varies,True,,2025-08-05T00:00:00
R000437,Student_022,ASM001,Q0120,varies,True,,2025-08-05T00:00:00
R000438,Student_022,ASM001,Q0041,incorrect_denominator_handling,False,denominator_handling,2025-08-05T00:00:00
R000439,Student_022,ASM001,Q0005,incorrect_denominator_handling,False,denominator_handling,2025-08-05T00:00:00
R000440,Student_022,ASM001,Q0048,incorrect_careless,False,careless,2025-08-05T00:00:00
R000441,Student_023,ASM001,Q0032,varies,True,,2025-08-05T00:00:00
R000442,Student_023,ASM001,Q0067,incorrect_decimal_placement,False,decimal_placement,2025-08-05T00:00:00
R000443,Student_023,ASM001,Q0113,incorrect_careless,False,careless,2025-08-05T00:00:00
R000444,Student_023,ASM001,Q0121,varies,True,,2025-08-05T00:00:00
R000445,Student_023,ASM001,Q0082,varies,True,,2025-08-05T00:00:00
R000446,Student_023,ASM001,Q0154,varies,True,,2025-08-05T00:00:00
R000447,Student_023,ASM001,Q0036,varies,True,,2025-08-05T00:00:00
R000448,Student_023,ASM001,Q0103,varies,True,,2025-08-05T00:00:00
R000449,Student_023,ASM001,Q0100,varies,True,,2025-08-05T00:00:00
R000450,Student_023,ASM001,Q0099,varies,True,,2025-08-05T00:00:00
R000451,Student_023,ASM001,Q0125,varies,True,,2025-08-05T00:00:00
R000452,Student_023,ASM001,Q0017,varies,True,,2025-08-05T00:00:00
R000453,Student_023,ASM001,Q0074,varies,True,,2025-08-05T00:00:00
R000454,Student_023,ASM001,Q0160,varies,True,,2025-08-05T00:00:00
R000455,Student_023,ASM001,Q0133,varies,True,,2025-08-05T00:00:00
R000456,Student_023,ASM001,Q0068,varies,True,,2025-08-05T00:00:00
R000457,Student_023,ASM001,Q0120,varies,True,,2025-08-05T00:00:00
R000458,Student_023,ASM001,Q0041,varies,True,,2025-08-05T00:00:00
R000459,Student_023,ASM001,Q0005,varies,True,,2025-08-05T00:00:00
R000460,Student_023,ASM001,Q0048,varies,True,,2025-08-05T00:00:00
R000461,Student_024,ASM001,Q0032,varies,True,,2025-08-05T00:00:00
R000462,Student_024,ASM001,Q0067,varies,True,,2025-08-05T00:00:00
R000463,Student_024,ASM001,Q0113,incorrect_arithmetic,False,arithmetic,2025-08-05T00:00:00
R000464,Student_024,ASM001,Q0121,varies,True,,2025-08-05T00:00:00
R000465,Student_024,ASM001,Q0082,varies,True,,2025-08-05T00:00:00
R000466,Student_024,ASM001,Q0154,varies,True,,2025-08-05T00:00:00
R000467,Student_024,ASM001,Q0036,incorrect_denominator_handling,False,denominator_handling,2025-08-05T00:00:00
R000468,Student_024,ASM001,Q0103,varies,True,,2025-08-05T00:00:00
R000469,Student_024,ASM001,Q0100,varies,True,,2025-08-05T00:00:00
R000470,Student_024,ASM001,Q0099,varies,True,,2025-08-05T00:00:00
R000471,Student_024,ASM001,Q0125,varies,True,,2025-08-05T00:00:00
R000472,Student_024,ASM001,Q0017,incorrect_simplification,False,simplification,2025-08-05T00:00:00
R000473,Student_024,ASM001,Q0074,varies,True,,2025-08-05T00:00:00
R000474,Student_024,ASM001,Q0160,varies,True,,2025-08-05T00:00:00
R000475,Student_024,ASM001,Q0133,varies,True,,2025-08-05T00:00:00
R000476,Student_024,ASM001,Q0068,varies,True,,2025-08-05T00:00:00
R000477,Student_024,ASM001,Q0120,varies,True,,2025-08-05T00:00:00
R000478,Student_024,ASM001,Q0041,varies,True,,2025-08-05T00:00:00
R000479,Student_024,ASM001,Q0005,varies,True,,2025-08-05T00:00:00
R000480,Student_024,ASM001,Q0048,varies,True,,2025-08-05T00:00:00
R000481,Student_025,ASM001,Q0032,varies,True,,2025-08-05T00:00:00
R000482,Student_025,ASM001,Q0067,varies,True,,2025-08-05T00:00:00
R000483,Student_025,ASM001,Q0113,varies,True,,2025-08-05T00:00:00
R000484,Student_025,ASM001,Q0121,varies,True,,2025-08-05T00:00:00
R000485,Student_025,ASM001,Q0082,incorrect_careless,False,careless,2025-08-05T00:00:00
R000486,Student_025,ASM001,Q0154,varies,True,,2025-08-05T00:00:00
R000487,Student_025,ASM001,Q0036,varies,True,,2025-08-05T00:00:00
R000488,Student_025,ASM001,Q0103,incorrect_sign_error,False,sign_error,2025-08-05T00:00:00
R000489,Student_025,ASM001,Q0100,incorrect_formula_selection,False,formula_selection,2025-08-05T00:00:00
R000490,Student_025,ASM001,Q0099,incorrect_formula_selection,False,formula_selection,2025-08-05T00:00:00
R000491,Student_025,ASM001,Q0125,varies,True,,2025-08-05T00:00:00
R000492,Student_025,ASM001,Q0017,incorrect_simplification,False,simplification,2025-08-05T00:00:00
R000493,Student_025,ASM001,Q0074,varies,True,,2025-08-05T00:00:00
R000494,Student_025,ASM001,Q0160,varies,True,,2025-08-05T00:00:00
R000495,Student_025,ASM001,Q0133,varies,True,,2025-08-05T00:00:00
R000496,Student_025,ASM001,Q0068,varies,True,,2025-08-05T00:00:00
R000497,Student_025,ASM001,Q0120,varies,True,,2025-08-05T00:00:00
R000498,Student_025,ASM001,Q0041,varies,True,,2025-08-05T00:00:00
R000499,Student_025,ASM001,Q0005,varies,True,,2025-08-05T00:00:00
R000500,Student_025,ASM001,Q0048,incorrect_careless,False,careless,2025-08-05T00:00:00
R000501,Student_026,ASM001,Q0032,incorrect_arithmetic,False,arithmetic,2025-08-05T00:00:00
R000502,Student_026,ASM001,Q0067,varies,True,,2025-08-05T00:00:00
R000503,Student_026,ASM001,Q0113,varies,True,,2025-08-05T00:00:00
R000504,Student_026,ASM001,Q0121,varies,True,,2025-08-05T00:00:00
R000505,Student_026,ASM001,Q0082,incorrect_arithmetic,False,arithmetic,2025-08-05T00:00:00
R000506,Student_026,ASM001,Q0154,varies,True,,2025-08-05T00:00:00
R000507,Student_026,ASM001,Q0036,varies,True,,2025-08-05T00:00:00
R000508,Student_026,ASM001,Q0103,incorrect_sign_error,False,sign_error,2025-08-05T00:00:00
R000509,Student_026,ASM001,Q0100,incorrect_formula_selection,False,formula_selection,2025-08-05T00:00:00
R000510,Student_026,ASM001,Q0099,varies,True,,2025-08-05T00:00:00
R000511,Student_026,ASM001,Q0125,varies,True,,2025-08-05T00:00:00
R000512,Student_026,ASM001,Q0017,incorrect_arithmetic,False,arithmetic,2025-08-05T00:00:00
R000513,Student_026,ASM001,Q0074,varies,True,,2025-08-05T00:00:00
R000514,Student_026,ASM001,Q0160,varies,True,,2025-08-05T00:00:00
R000515,Student_026,ASM001,Q0133,incorrect_arithmetic,False,arithmetic,2025-08-05T00:00:00
R000516,Student_026,ASM001,Q0068,incorrect_arithmetic,False,arithmetic,2025-08-05T00:00:00
R000517,Student_026,ASM001,Q0120,varies,True,,2025-08-05T00:00:00
R000518,Student_026,ASM001,Q0041,incorrect_conceptual,False,conceptual,2025-08-05T00:00:00
R000519,Student_026,ASM001,Q0005,incorrect_denominator_handling,False,denominator_handling,2025-08-05T00:00:00
R000520,Student_026,ASM001,Q0048,varies,True,,2025-08-05T00:00:00
R000521,Student_027,ASM001,Q0032,incorrect_arithmetic,False,arithmetic,2025-08-05T00:00:00
R000522,Student_027,ASM001,Q0067,varies,True,,2025-08-05T00:00:00
R000523,Student_027,ASM001,Q0113,varies,True,,2025-08-05T00:00:00
R000524,Student_027,ASM001,Q0121,varies,True,,2025-08-05T00:00:00
R000525,Student_027,ASM001,Q0082,varies,True,,2025-08-05T00:00:00
R000526,Student_027,ASM001,Q0154,varies,True,,2025-08-05T00:00:00
R000527,Student_027,ASM001,Q0036,varies,True,,2025-08-05T00:00:00
R000528,Student_027,ASM001,Q0103,varies,True,,2025-08-05T00:00:00
R000529,Student_027,ASM001,Q0100,incorrect_arithmetic,False,arithmetic,2025-08-05T00:00:00
R000530,Student_027,ASM001,Q0099,varies,True,,2025-08-05T00:00:00
R000531,Student_027,ASM001,Q0125,varies,True,,2025-08-05T00:00:00
R000532,Student_027,ASM001,Q0017,varies,True,,2025-08-05T00:00:00
R000533,Student_027,ASM001,Q0074,incorrect_conceptual,False,conceptual,2025-08-05T00:00:00
R000534,Student_027,ASM001,Q0160,incorrect_unit_conversion,False,unit_conversion,2025-08-05T00:00:00
R000535,Student_027,ASM001,Q0133,varies,True,,2025-08-05T00:00:00
R000536,Student_027,ASM001,Q0068,varies,True,,2025-08-05T00:00:00
R000537,Student_027,ASM001,Q0120,varies,True,,2025-08-05T00:00:00
R000538,Student_027,ASM001,Q0041,incorrect_careless,False,careless,2025-08-05T00:00:00
R000539,Student_027,ASM001,Q0005,incorrect_arithmetic,False,arithmetic,2025-08-05T00:00:00
R000540,Student_027,ASM001,Q0048,incorrect_conceptual,False,conceptual,2025-08-05T00:00:00
R000541,Student_028,ASM001,Q0032,varies,True,,2025-08-05T00:00:00
R000542,Student_028,ASM001,Q0067,varies,True,,2025-08-05T00:00:00
R000543,Student_028,ASM001,Q0113,varies,True,,2025-08-05T00:00:00
R000544,Student_028,ASM001,Q0121,varies,True,,2025-08-05T00:00:00
R000545,Student_028,ASM001,Q0082,varies,True,,2025-08-05T00:00:00
R000546,Student_028,ASM001,Q0154,incorrect_careless,False,careless,2025-08-05T00:00:00
R000547,Student_028,ASM001,Q0036,varies,True,,2025-08-05T00:00:00
R000548,Student_028,ASM001,Q0103,varies,True,,2025-08-05T00:00:00
R000549,Student_028,ASM001,Q0100,varies,True,,2025-08-05T00:00:00
R000550,Student_028,ASM001,Q0099,varies,True,,2025-08-05T00:00:00
R000551,Student_028,ASM001,Q0125,varies,True,,2025-08-05T00:00:00
R000552,Student_028,ASM001,Q0017,incorrect_arithmetic,False,arithmetic,2025-08-05T00:00:00
R000553,Student_028,ASM001,Q0074,incorrect_conceptual,False,conceptual,2025-08-05T00:00:00
R000554,Student_028,ASM001,Q0160,varies,True,,2025-08-05T00:00:00
R000555,Student_028,ASM001,Q0133,incorrect_arithmetic,False,arithmetic,2025-08-05T00:00:00
R000556,Student_028,ASM001,Q0068,incorrect_arithmetic,False,arithmetic,2025-08-05T00:00:00
R000557,Student_028,ASM001,Q0120,varies,True,,2025-08-05T00:00:00
R000558,Student_028,ASM001,Q0041,incorrect_conceptual,False,conceptual,2025-08-05T00:00:00
R000559,Student_028,ASM001,Q0005,varies,True,,2025-08-05T00:00:00
R000560,Student_028,ASM001,Q0048,varies,True,,2025-08-05T00:00:00
R000561,Student_029,ASM001,Q0032,varies,True,,2025-08-05T00:00:00
R000562,Student_029,ASM001,Q0067,varies,True,,2025-08-05T00:00:00
R000563,Student_029,ASM001,Q0113,varies,True,,2025-08-05T00:00:00
R000564,Student_029,ASM001,Q0121,varies,True,,2025-08-05T00:00:00
R000565,Student_029,ASM001,Q0082,varies,True,,2025-08-05T00:00:00
R000566,Student_029,ASM001,Q0154,varies,True,,2025-08-05T00:00:00
R000567,Student_029,ASM001,Q0036,varies,True,,2025-08-05T00:00:00
R000568,Student_029,ASM001,Q0103,varies,True,,2025-08-05T00:00:00
R000569,Student_029,ASM001,Q0100,varies,True,,2025-08-05T00:00:00
R000570,Student_029,ASM001,Q0099,incorrect_sign_error,False,sign_error,2025-08-05T00:00:00
R000571,Student_029,ASM001,Q0125,varies,True,,2025-08-05T00:00:00
R000572,Student_029,ASM001,Q0017,varies,True,,2025-08-05T00:00:00
R000573,Student_029,ASM001,Q0074,varies,True,,2025-08-05T00:00:00
R000574,Student_029,ASM001,Q0160,varies,True,,2025-08-05T00:00:00
R000575,Student_029,ASM001,Q0133,varies,True,,2025-08-05T00:00:00
R000576,Student_029,ASM001,Q0068,varies,True,,2025-08-05T00:00:00
R000577,Student_029,ASM001,Q0120,varies,True,,2025-08-05T00:00:00
R000578,Student_029,ASM001,Q0041,varies,True,,2025-08-05T00:00:00
R000579,Student_029,ASM001,Q0005,varies,True,,2025-08-05T00:00:00
R000580,Student_029,ASM001,Q0048,varies,True,,2025-08-05T00:00:00
R000581,Student_030,ASM001,Q0032,incorrect_arithmetic,False,arithmetic,2025-08-05T00:00:00
R000582,Student_030,ASM001,Q0067,incorrect_arithmetic,False,arithmetic,2025-08-05T00:00:00
R000583,Student_030,ASM001,Q0113,varies,True,,2025-08-05T00:00:00
R000584,Student_030,ASM001,Q0121,varies,True,,2025-08-05T00:00:00
R000585,Student_030,ASM001,Q0082,varies,True,,2025-08-05T00:00:00
R000586,Student_030,ASM001,Q0154,varies,True,,2025-08-05T00:00:00
R000587,Student_030,ASM001,Q0036,incorrect_simplification,False,simplification,2025-08-05T00:00:00
R000588,Student_030,ASM001,Q0103,varies,True,,2025-08-05T00:00:00
R000589,Student_030,ASM001,Q0100,varies,True,,2025-08-05T00:00:00
R000590,Student_030,ASM001,Q0099,varies,True,,2025-08-05T00:00:00
R000591,Student_030,ASM001,Q0125,varies,True,,2025-08-05T00:00:00
R000592,Student_030,ASM001,Q0017,varies,True,,2025-08-05T00:00:00
R000593,Student_030,ASM001,Q0074,varies,True,,2025-08-05T00:00:00
R000594,Student_030,ASM001,Q0160,varies,True,,2025-08-05T00:00:00
R000595,Student_030,ASM001,Q0133,varies,True,,2025-08-05T00:00:00
R000596,Student_030,ASM001,Q0068,varies,True,,2025-08-05T00:00:00
R000597,Student_030,ASM001,Q0120,varies,True,,2025-08-05T00:00:00
R000598,Student_030,ASM001,Q0041,varies,True,,2025-08-05T00:00:00
R000599,Student_030,ASM001,Q0005,incorrect_denominator_handling,False,denominator_handling,2025-08-05T00:00:00
R000600,Student_030,ASM001,Q0048,varies,True,,2025-08-05T00:00:00
R000601,Student_031,ASM001,Q0032,varies,True,,2025-08-05T00:00:00
R000602,Student_031,ASM001,Q0067,varies,True,,2025-08-05T00:00:00
R000603,Student_031,ASM001,Q0113,varies,True,,2025-08-05T00:00:00
R000604,Student_031,ASM001,Q0121,varies,True,,2025-08-05T00:00:00
R000605,Student_031,ASM001,Q0082,incorrect_formula_selection,False,formula_selection,2025-08-05T00:00:00
R000606,Student_031,ASM001,Q0154,varies,True,,2025-08-05T00:00:00
R000607,Student_031,ASM001,Q0036,varies,True,,2025-08-05T00:00:00
R000608,Student_031,ASM001,Q0103,varies,True,,2025-08-05T00:00:00
R000609,Student_031,ASM001,Q0100,varies,True,,2025-08-05T00:00:00
R000610,Student_031,ASM001,Q0099,varies,True,,2025-08-05T00:00:00
R000611,Student_031,ASM001,Q0125,varies,True,,2025-08-05T00:00:00
R000612,Student_031,ASM001,Q0017,varies,True,,2025-08-05T00:00:00
R000613,Student_031,ASM001,Q0074,varies,True,,2025-08-05T00:00:00
R000614,Student_031,ASM001,Q0160,varies,True,,2025-08-05T00:00:00
R000615,Student_031,ASM001,Q0133,varies,True,,2025-08-05T00:00:00
R000616,Student_031,ASM001,Q0068,varies,True,,2025-08-05T00:00:00
R000617,Student_031,ASM001,Q0120,varies,True,,2025-08-05T00:00:00
R000618,Student_031,ASM001,Q0041,varies,True,,2025-08-05T00:00:00
R000619,Student_031,ASM001,Q0005,varies,True,,2025-08-05T00:00:00
R000620,Student_031,ASM001,Q0048,varies,True,,2025-08-05T00:00:00
